[2026-06-15 00:43:26,242][urllib3.connectionpool][WARNING] - Retrying (Retry(total=4, connect=None, read=None, redirect=None, status=None)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /api/house/experiments/x7fe7h75j4luf6lz0fq6h/heartbeat
[2026-06-15 01:09:41,362][urllib3.connectionpool][WARNING] - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee97a78fcd0>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:09:45,367][urllib3.connectionpool][WARNING] - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee97a7788e0>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:09:45,368][urllib3.connectionpool][WARNING] - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee97a778190>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:09:53,392][urllib3.connectionpool][WARNING] - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee97a779900>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:09:53,393][urllib3.connectionpool][WARNING] - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee97a778a00>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:17:19,428][urllib3.connectionpool][WARNING] - Retrying (Retry(total=4, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee91c412980>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/house/experiments/x7fe7h75j4luf6lz0fq6h/heartbeat
[2026-06-15 01:17:20,443][urllib3.connectionpool][WARNING] - Retrying (Retry(total=3, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee91c413490>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/house/experiments/x7fe7h75j4luf6lz0fq6h/heartbeat
[2026-06-15 01:17:22,481][urllib3.connectionpool][WARNING] - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee91c412c80>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/house/experiments/x7fe7h75j4luf6lz0fq6h/heartbeat
[2026-06-15 01:17:26,487][urllib3.connectionpool][WARNING] - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee91b570610>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/house/experiments/x7fe7h75j4luf6lz0fq6h/heartbeat
[2026-06-15 01:17:34,544][urllib3.connectionpool][WARNING] - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee91c413820>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/house/experiments/x7fe7h75j4luf6lz0fq6h/heartbeat
[2026-06-15 01:23:48,062][urllib3.connectionpool][WARNING] - Retrying (Retry(total=4, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee8bf489180>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:23:48,066][urllib3.connectionpool][WARNING] - Retrying (Retry(total=4, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee8bf48a200>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:23:49,064][urllib3.connectionpool][WARNING] - Retrying (Retry(total=3, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee8bf489bd0>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:23:49,068][urllib3.connectionpool][WARNING] - Retrying (Retry(total=3, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee8bf488a00>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:23:51,113][urllib3.connectionpool][WARNING] - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee8bf48b400>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:23:51,113][urllib3.connectionpool][WARNING] - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee8bf48b3a0>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:23:55,119][urllib3.connectionpool][WARNING] - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee8bf488b80>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:23:55,120][urllib3.connectionpool][WARNING] - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee8bf48b5b0>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:24:03,154][urllib3.connectionpool][WARNING] - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee8bf48a230>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:24:03,155][urllib3.connectionpool][WARNING] - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee8be2ac5e0>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:27:34,562][urllib3.connectionpool][WARNING] - Retrying (Retry(total=4, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee8853da830>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/house/experiments/x7fe7h75j4luf6lz0fq6h/heartbeat
[2026-06-15 01:27:35,565][urllib3.connectionpool][WARNING] - Retrying (Retry(total=3, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee8853da9e0>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/house/experiments/x7fe7h75j4luf6lz0fq6h/heartbeat
[2026-06-15 01:27:37,616][urllib3.connectionpool][WARNING] - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee8853dabc0>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/house/experiments/x7fe7h75j4luf6lz0fq6h/heartbeat
[2026-06-15 01:27:41,670][urllib3.connectionpool][WARNING] - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee8853dabf0>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/house/experiments/x7fe7h75j4luf6lz0fq6h/heartbeat
[2026-06-15 01:27:49,687][urllib3.connectionpool][WARNING] - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee883a7e650>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/house/experiments/x7fe7h75j4luf6lz0fq6h/heartbeat
[2026-06-15 01:37:31,575][urllib3.connectionpool][WARNING] - Retrying (Retry(total=4, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee7d5136080>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:37:31,579][urllib3.connectionpool][WARNING] - Retrying (Retry(total=4, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee7d51366e0>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:37:32,577][urllib3.connectionpool][WARNING] - Retrying (Retry(total=3, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee7d51361a0>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:37:32,581][urllib3.connectionpool][WARNING] - Retrying (Retry(total=3, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee7d5137010>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:37:34,635][urllib3.connectionpool][WARNING] - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee7d5137fd0>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:37:34,636][urllib3.connectionpool][WARNING] - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee7d51379d0>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:37:38,669][urllib3.connectionpool][WARNING] - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee7d4568f70>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:37:38,670][urllib3.connectionpool][WARNING] - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee7d45685e0>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:37:46,679][urllib3.connectionpool][WARNING] - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee7d45699f0>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:37:46,679][urllib3.connectionpool][WARNING] - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee7d456a770>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:37:49,692][urllib3.connectionpool][WARNING] - Retrying (Retry(total=4, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee7d083c190>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/house/experiments/x7fe7h75j4luf6lz0fq6h/heartbeat
[2026-06-15 01:37:50,728][urllib3.connectionpool][WARNING] - Retrying (Retry(total=3, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee7d083c7c0>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/house/experiments/x7fe7h75j4luf6lz0fq6h/heartbeat
[2026-06-15 01:37:52,731][urllib3.connectionpool][WARNING] - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee7d083c8e0>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/house/experiments/x7fe7h75j4luf6lz0fq6h/heartbeat
[2026-06-15 01:37:56,737][urllib3.connectionpool][WARNING] - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee7d083d210>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/house/experiments/x7fe7h75j4luf6lz0fq6h/heartbeat
[2026-06-15 01:38:04,781][urllib3.connectionpool][WARNING] - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee7d083fb50>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/house/experiments/x7fe7h75j4luf6lz0fq6h/heartbeat
[2026-06-15 01:48:04,801][urllib3.connectionpool][WARNING] - Retrying (Retry(total=4, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee704a2be20>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/house/experiments/x7fe7h75j4luf6lz0fq6h/heartbeat
[2026-06-15 01:48:05,816][urllib3.connectionpool][WARNING] - Retrying (Retry(total=3, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee702680130>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/house/experiments/x7fe7h75j4luf6lz0fq6h/heartbeat
[2026-06-15 01:48:07,820][urllib3.connectionpool][WARNING] - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee7026802e0>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/house/experiments/x7fe7h75j4luf6lz0fq6h/heartbeat
[2026-06-15 01:48:11,823][urllib3.connectionpool][WARNING] - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee7026813c0>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/house/experiments/x7fe7h75j4luf6lz0fq6h/heartbeat
[2026-06-15 01:48:19,832][urllib3.connectionpool][WARNING] - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee702682410>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/house/experiments/x7fe7h75j4luf6lz0fq6h/heartbeat
[2026-06-15 01:50:40,895][urllib3.connectionpool][WARNING] - Retrying (Retry(total=4, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee6c8edd4b0>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:50:40,898][urllib3.connectionpool][WARNING] - Retrying (Retry(total=4, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee6c8ede290>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:50:41,934][urllib3.connectionpool][WARNING] - Retrying (Retry(total=3, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee6c8ede3e0>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:50:41,934][urllib3.connectionpool][WARNING] - Retrying (Retry(total=3, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee6c8ede6b0>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:50:43,997][urllib3.connectionpool][WARNING] - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee6c8ede2c0>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:50:43,997][urllib3.connectionpool][WARNING] - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee6c8edc880>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:50:48,003][urllib3.connectionpool][WARNING] - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee6c8edf3d0>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:50:48,004][urllib3.connectionpool][WARNING] - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee6c8edd450>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:50:56,013][urllib3.connectionpool][WARNING] - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee6c8edf4f0>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
[2026-06-15 01:50:56,013][urllib3.connectionpool][WARNING] - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7ee6c6f40430>: Failed to establish a new connection: [Errno 111] Connection refused')': /api/experiment/x7fe7h75j4luf6lz0fq6h/files/prepare
